リークアドレス,リークサイズ,保持時間
2765863137168,40,607140
2765863137224,48,607078
2765863137288,40,607015
2765863137344,48,606937
2765863137408,272,606890
2765863137696,72,606828
2765863137784,40,606750
2765863137840,48,606687
2765863137904,272,606640
2765863138192,72,606578
2765863138280,48,606515
2765863138344,80,606437
2765863138440,144,606390
2765863138600,144,606328
2765863138760,80,606265
2765863138856,80,606203
2765863138952,80,606140
2765863139048,80,606078
2765863139144,144,606031
2765863139304,80,605953
2765863139400,80,605890
2765863139496,48,605828
2765863139560,48,605765
2765863139624,80,605703
2765863139720,80,605656
2765863139816,48,605578
2765863139880,272,605531
2765863140168,56,605437
2765863140240,56,605406
2765863140312,72,605344
2765863140400,48,605281
2765863140464,632,605203
2765863141112,40,605156
2765863141168,48,605094
2756226998512,80,605031
2756226995560,24,604969
2756226998608,272,604906
2756226998896,272,604844
2756226999184,480,604765
2756226999680,936,604703
2756226996328,24,604656
2756227000632,24,604578
2756227000672,272,604515
2756227000960,24,604453
2756227001000,24,604390
2756227001040,272,604328
2756227001376,48,604203
2756227001544,80,604031
3057605518064,80,603890
2756227001440,80,603765
3057605518160,24,603703
3057605519360,272,603656
3057605519648,272,603578
3057605519936,480,603515
3057605520432,936,603453
3057605518200,24,603390
2756227001808,48,603328
3057605518240,24,603265
2756227001640,80,603078
2756227002168,144,603015
2756227002328,272,602953
2756227002616,144,602890
2756227002776,144,602828
2756227002936,144,602765
2756227001736,48,602640
2756227001872,48,602578
2756227001936,144,602515
2756227003096,72,602453
2756227003184,144,602390
2756227003344,472,602328
2756227003832,144,602265
2756227003992,80,602203
3057605521384,272,602156
3057605518280,24,602094
3057605518320,24,602015
3057605521672,272,601953
3057605521960,48,601828
3057605522128,80,601640
3057605522024,80,601453
3057605518360,48,601390
3057605522224,80,601203
3057605522688,144,601140
3057605522848,272,601094
2756227004088,80,601015
3057605523136,144,600953
2756227004184,80,600890
3057605523296,144,600844
3057605523456,144,600781
2765863141232,632,600656
2765863141880,632,600594
2765863142528,632,600531
2765863143176,80,600469
2765863143272,272,600406
2765863143560,632,600344
2765863144208,40,600265
2765863144264,80,600203
2765863144360,432,600156
2765863144808,40,600094
2765863144864,48,600047
2765863144928,80,599984
2765863145024,48,599922
2765863145088,112,599859
2765863145216,200,599797
2765863145432,200,599734
2765863145648,80,599656
2765863145744,112,599609
2765863145872,200,599547
2765863146088,104,599484
2765863146208,24,599422
2765863146248,632,599359
2765863146896,40,599297
2765863146952,48,599234
2765863147016,40,599156
2765863147072,48,599109
2765863147136,40,599047
2765863147192,48,598984
2765863147256,40,598906
2765863147312,48,598859
2765863147376,24,598797
2765863147416,632,598734
2765863148064,40,598672
2765863148120,48,598609
2765863148184,40,598547
2765863148240,48,598484
2765863148304,40,598422
2765863148360,48,598375
2765863148424,40,598312
2765863148480,48,598234
2765863148544,24,598172
2765863148584,632,598109
2765863149232,40,598062
2765863149288,48,597984
2765863149352,40,597922
2765863149408,48,597859
2765863149472,40,597797
2765863149528,48,597734
2765863149592,40,597672
2765863149648,48,597609
2765863149712,24,597547
2765863149752,632,597484
2765863150400,40,597422
2765863150456,48,597375
2765863150520,40,597312
2765863150576,48,597250
2765863150640,40,597172
2765863150696,48,597140
2765863150760,40,597078
2765863150816,48,597000
2765863150880,24,596937
2765863150920,632,596890
2765863151568,40,596828
2765863151624,48,596765
2765863151688,40,596687
2765863151744,48,596625
2765863151808,40,596562
2765863151864,48,596500
2765863151928,40,596437
2765863151984,48,596375
2765863152048,24,596312
2765863152088,632,596265
2765863152736,40,596187
2765863152792,48,596140
2765863152856,40,596078
2765863152912,48,596000
2765863152976,40,595937
2765863153032,48,595890
2765863153096,40,595812
2765863153152,48,595765
2765863153216,24,595687
2765863153256,632,595640
2765863153904,40,595578
2765863153960,48,595500
2765863154024,40,595437
2765863154080,48,595375
2765863154144,40,595312
2765863154200,48,595265
2765863154264,40,595187
2765863154320,48,595125
2765863154384,24,595062
2765863154424,632,595000
2765863155072,40,594937
2765863155128,48,594875
2765863155192,40,594812
2765863155248,48,594750
2765863155312,40,594687
2765863155368,48,594625
2765863155432,40,594562
2765863155488,48,594500
2765863155552,272,594437
2765863155840,72,594390
2765863155928,40,594312
2765863155984,48,594250
2765863156048,272,594187
2765863156336,72,594140
2765863156424,56,594078
2765863156496,472,594000
2765863156984,272,593937
2765863157272,272,593875
2765863157560,272,593812
2765863157848,272,593765
2765863158136,80,593687
2765863158232,24,593625
2765863158272,24,593578
2765863158312,80,593515
2765863158408,272,593453
2765863158696,472,593390
2765863159184,272,593328
2765863159472,272,593265
2765863159760,24,593187
2765863159800,272,593140
2765863160088,56,593078
2765863160160,56,593015
2765863160232,72,592953
2765863160320,48,592890
2765863160384,632,592828
2765863161032,40,592765
2765863161088,48,592703
2765863161152,632,592640
2765863161800,80,592578
2765863161896,272,592515
2765863162184,632,592453
2765863162832,40,592390
2765863162888,80,592328
2765863162984,432,592265
2765863163432,40,592203
2765863163488,48,592140
2765863163552,80,592078
2765863163648,48,592015
2765863163712,112,591953
2765863163840,200,591890
2765863164056,200,591828
2765863164272,80,591765
2765863164368,112,591703
2765863164496,200,591640
2765863164712,104,591578
2765863164832,24,591515
2765863164872,632,591453
2765863165520,40,591390
2765863165576,48,591328
2765863165640,40,591265
2765863165696,48,591203
2765863165760,40,591140
2765863165816,48,591078
2765863165880,40,591015
2765863165936,48,590953
2765863166000,24,590890
2765863166040,632,590828
2765863166688,40,590765
2765863166744,48,590703
2765863166808,40,590640
2765863166864,48,590578
2765863166928,40,590515
2765863166984,48,590453
2765863167048,40,590390
2765863167104,48,590328
2765863167168,24,590265
2765863167208,632,590203
2765863167856,40,590140
2765863167912,48,590078
2765863167976,40,590015
2765863168032,48,589953
2765863168096,40,589906
2765863168152,48,589828
2765863168216,40,589765
2765863168272,48,589703
2765863168336,24,589640
2765863168376,632,589578
2765863169024,40,589515
2765863169080,48,589453
2765863169144,40,589390
2765863169200,48,589328
2765863169264,40,589265
2765863169320,48,589203
2765863169384,40,589156
2765863169440,48,589094
2765863169504,24,589047
2765863169544,632,588969
2765863170192,40,588922
2765863170248,48,588859
2765863170312,40,588797
2765863170368,48,588734
2765863170432,40,588656
2765863170488,48,588609
2765863170552,40,588547
2765863170608,48,588484
2765863170672,24,588422
2765863170712,632,588359
2765863171360,40,588297
2765863171416,48,588234
2765863171480,40,588172
2765863171536,48,588109
2765863171600,40,588062
2765863171656,48,588000
2765863171720,40,587922
2765863171776,48,587875
2765863171840,24,587812
2765863171880,632,587750
2765863172528,40,587687
2765863172584,48,587625
2765863172648,40,587562
2765863172704,48,587500
2765863172768,40,587422
2765863172824,48,587375
2765863172888,40,587312
2765863172944,48,587234
2765863173008,24,587172
2765863173048,632,587125
2765863173696,40,587062
2765863173752,48,587000
2765863173816,40,586937
2765863173872,48,586875
2765863173936,40,586812
2765863173992,48,586750
2765863174056,40,586687
2765863174112,48,586625
2765863174176,272,586562
2765863174464,72,586500
2765863174552,40,586437
2765863174608,48,586390
2765863174672,272,586328
2765863174960,72,586250
2765863175048,48,586187
2765863175112,80,586125
2765863175208,144,586062
2765863175368,144,586015
2765863175528,80,585937
2765863175624,80,585890
2765863175720,80,585812
2765863175816,80,585750
2765863175912,144,585687
2765863176072,80,585625
2765863176168,80,585562
2765863176264,48,585500
2765863176328,48,585437
2765863176392,80,585390
2765863176488,80,585312
2765863176584,48,585265
2765863176648,272,585187
2765863176936,56,585125
2765863177008,56,585062
2765863177080,72,585000
2765863177168,48,584937
2765863177232,632,584875
2765863177880,40,584812
2765863177936,48,584765
2765863178000,632,584687
2765863178648,80,584640
2765863178744,272,584578
2765863179032,632,584500
2765863179680,40,584437
2765863179736,80,584375
2765863179832,432,584312
2765863180280,40,584265
2765863180336,48,584187
2765863180400,80,584140
2765863180496,48,584078
2765863180560,112,584015
2765863180688,200,583937
2765863180904,200,583890
2765863181120,80,583828
2765863181216,112,583750
2765863181344,200,583687
2765863181560,104,583640
2765863181680,24,583578
2765863181720,632,583500
2765863182368,40,583437
2765863182424,48,583375
2765863182488,40,583328
2765863182544,48,583250
2765863182608,40,583187
2765863182664,48,583140
2765863182728,40,583078
2765863182784,48,583015
2765863182848,24,582937
2765863182888,632,582875
2765863183536,40,582828
2765863183592,48,582765
2765863183656,40,582687
2765863183712,48,582640
2765863183776,40,582578
2765863183832,48,582500
2765863183896,40,582437
2765863183952,48,582390
2765863184016,24,582328
2765863184056,632,582265
2765863184704,40,582187
2765863184760,48,582140
2765863184824,40,582078
2765863184880,48,582015
2765863184944,40,581937
2765863185000,48,581890
2765863185064,40,581812
2765863185120,48,581750
2765863185184,24,581687
2765863185224,632,581640
2765863185872,40,581578
2765863185928,48,581515
2765863185992,40,581437
2765863186048,48,581390
2765863186112,40,581328
2765863186168,48,581265
2765863186232,40,581187
2765863186288,48,581125
2765863186352,24,581078
2765863186392,632,581015
2765863187040,40,580937
2765863187096,48,580890
2765863187160,40,580828
2765863187216,48,580765
2765863187280,40,580687
2765863187336,48,580656
2765863187400,40,580578
2765863187456,48,580515
2765863187520,24,580453
2765863187560,632,580390
2765863188208,40,580328
2765863188264,48,580265
2765863188328,40,580203
2765863188384,48,580140
2765863188448,40,580078
2765863188504,48,580015
2765863188568,40,579953
2765863188624,48,579890
2765863188688,24,579828
2765863188728,632,579765
2765863189376,40,579703
2765863189432,48,579640
2765863189496,40,579578
2765863189552,48,579515
2765863189616,40,579453
2765863189672,48,579406
2765863189736,40,579328
2765863189792,48,579265
2765863189856,24,579203
2765863189896,632,579140
2765863190544,40,579094
2765863190600,48,579015
2765863190664,40,578953
2765863190720,48,578906
2765863190784,40,578828
2765863190840,48,578781
2765863190904,40,578703
2765863190960,48,578640
2765863191024,272,578578
2765863191312,72,578531
2765863191400,40,578453
2765863191456,48,578390
2765863191520,272,578328
2765863191808,72,578265
2765863191896,56,578203
2765863191968,56,578140
2765863192040,72,578078
2765863192128,48,578031
2765863192192,632,577953
2765863192840,40,577890
2765863192896,48,577828
2765863192960,632,577765
2765863193608,80,577703
2765863193704,272,577640
2765863193992,632,577578
2765863194640,40,577515
2765863194696,80,577453
2765863194792,432,577390
2765863195240,40,577344
2765863195296,48,577265
2765863195360,80,577203
2765863195456,48,577156
2765863195520,112,577078
2765863195648,200,577031
2765863195864,200,576953
2765863196080,80,576906
2765863196176,112,576844
2765863196304,200,576781
2765863196520,104,576703
2765863196640,24,576672
2765863196680,632,576594
2765863197328,40,576531
2765863197384,48,576469
2765863197448,40,576390
2765863197504,48,576328
2765863197568,40,576281
2765863197624,48,576219
2765863197688,40,576156
2765863197744,48,576094
2765863197808,24,576031
2765863197848,632,575969
2765863198496,40,575906
2765863198552,48,575844
2765863198616,40,575781
2765863198672,48,575734
2765863198736,40,575656
2765863198792,48,575609
2765863198856,40,575531
2765863198912,48,575484
2765863198976,24,575406
2765863199016,632,575359
2765863199664,40,575297
2765863199720,48,575219
2765863199784,40,575156
2765863199840,48,575094
2765863199904,40,575047
2765863199960,48,574969
2765863200024,40,574906
2765863200080,48,574844
2765863200144,24,574781
2765863200184,632,574734
2765863200832,40,574656
2765863200888,48,574609
2765863200952,40,574547
2765863201008,48,574484
2765863201072,40,574422
2765863201128,48,574359
2765863201192,40,574297
2765863201248,48,574234
2765863201312,24,574172
2765863201352,632,574109
2765863202000,40,574047
2765863202056,48,573984
2765863202120,40,573906
2765863202176,48,573859
2765863202240,40,573797
2765863202296,48,573734
2765863202360,40,573672
2765863202416,48,573609
2765863202480,24,573547
2765863202520,632,573484
2765863203168,40,573422
2765863203224,48,573359
2765863203288,40,573297
2765863203344,48,573234
2765863203408,40,573156
2765863203464,48,573109
2765863203528,40,573047
2765863203584,48,572984
2765863203648,24,572922
2765863203688,632,572859
2765863204336,40,572797
2765863204392,48,572734
2765863204456,40,572672
2765863204512,48,572609
2765863204576,40,572547
2765863204632,48,572484
2765863204696,40,572422
2765863204752,48,572359
2765863204816,24,572297
2765863204856,632,572234
2765863205504,40,572172
2765863205560,48,572109
2765863205624,40,572047
2765863205680,48,571984
2765863205744,40,571922
2765863205800,48,571859
2765863205864,40,571797
2765863205920,48,571734
2765863205984,272,571672
2765863206272,72,571609
2765863206360,40,571547
2765863206416,48,571484
2765863206480,272,571422
2765863206768,72,571359
2765863206856,48,571297
2765863206920,80,571234
2765863207016,144,571172
2765863207176,144,571109
2765863207336,80,571047
2765863207432,80,570984
2765863207528,80,570922
2765863207624,80,570859
2765863207720,144,570797
2765863207880,80,570750
2765863207976,80,570672
2765863208072,48,570609
2765863208136,48,570547
2765863208200,80,570484
2765863208296,80,570422
2765863208392,48,570359
2765863208456,272,570297
2765863208744,56,570234
2765863208816,56,570172
2765863208888,72,570109
2765863208976,48,570047
2765863209040,632,569984
2765863209688,40,569922
2765863209744,48,569859
2765863209808,632,569797
2765863210456,80,569734
2765863210552,272,569672
